,V1,V2,V3,V4,V5,V6,V7,V8
8350,167,50,3,1,1,0,0,1
8351,168,1,1,1,0,0,1,0
8352,168,2,3,1,1,0,-1,0
8353,168,3,1,1,0,0,0,1
8354,168,4,2,1,0,1,0,0
8355,168,5,2,1,0,1,0,-1
8356,168,6,1,1,0,0,0,0
8357,168,7,5,2,0,0,0,0
8358,168,8,5,2,0,0,0,1
8359,168,9,6,2,0,1,0,0
8360,168,10,6,2,0,1,1,0
8361,168,11,8,2,1,1,0,0
8362,168,12,8,2,1,1,0,0
8363,168,13,8,2,1,1,-1,0
8364,168,14,6,2,0,1,0,0
8365,168,15,2,1,0,1,1,0
8366,168,16,4,1,1,1,0,0
8367,168,17,4,1,1,1,0,-1
8368,168,18,3,1,1,0,0,0
8369,168,19,3,1,1,0,0,1
8370,168,20,4,1,1,1,0,-1
8371,168,21,7,2,1,0,0,0
8372,168,22,7,2,1,0,0,0
8373,168,23,7,2,1,0,0,0
8374,168,24,7,2,1,0,0,0
8375,168,25,7,2,1,0,0,0
8376,168,26,7,2,1,0,-1,0
8377,168,27,5,2,0,0,1,1
8378,168,28,4,1,1,1,-1,0
8379,168,29,6,2,0,1,0,0
8380,168,30,6,2,0,1,0,0
8381,168,31,2,1,0,1,1,-1
8382,168,32,7,2,1,0,0,0
8383,168,33,7,2,1,0,0,1
8384,168,34,4,1,1,1,0,0
8385,168,35,4,1,1,1,0,0
8386,168,36,4,1,1,1,0,-1
8387,168,37,3,1,1,0,0,0
8388,168,38,3,1,1,0,-1,0
8389,168,39,1,1,0,0,1,0
8390,168,40,3,1,1,0,0,0
8391,168,41,3,1,1,0,0,0
8392,168,42,3,1,1,0,0,1
8393,168,43,4,1,1,1,0,0
8394,168,44,4,1,1,1,-1,0
8395,168,45,6,2,0,1,0,0
8396,168,46,2,1,0,1,0,0
8397,168,47,6,2,0,1,0,0
8398,168,48,2,1,0,1,0,-1
8399,168,49,1,1,0,0,1,0
8400,168,50,3,1,1,0,0,0
8401,169,1,1,1,0,0,0,0
8402,169,2,5,2,0,0,0,1
8403,169,3,6,2,0,1,1,0
8404,169,4,4,1,1,1,0,0
8405,169,5,4,1,1,1,0,0
8406,169,6,8,2,1,1,0,0
8407,169,7,4,1,1,1,-1,0
8408,169,8,2,1,0,1,1,-1
8409,169,9,3,1,1,0,0,0
8410,169,10,3,1,1,0,-1,0
8411,169,11,1,1,0,0,0,0
8412,169,12,1,1,0,0,1,0
8413,169,13,7,2,1,0,0,1
8414,169,14,8,2,1,1,0,0
8415,169,15,8,2,1,1,0,0
8416,169,16,4,1,1,1,0,0
8417,169,17,4,1,1,1,0,-1
8418,169,18,7,2,1,0,0,0
8419,169,19,3,1,1,0,0,0
8420,169,20,3,1,1,0,0,1
8421,169,21,8,2,1,1,0,0
8422,169,22,4,1,1,1,0,-1
8423,169,23,7,2,1,0,0,0
8424,169,24,7,2,1,0,0,0
8425,169,25,7,2,1,0,0,0
8426,169,26,7,2,1,0,0,1
8427,169,27,4,1,1,1,0,-1
8428,169,28,3,1,1,0,-1,0
8429,169,29,1,1,0,0,1,0
8430,169,30,7,2,1,0,0,0
8431,169,31,7,2,1,0,0,1
8432,169,32,4,1,1,1,0,0
8433,169,33,4,1,1,1,-1,0
8434,169,34,2,1,0,1,1,0
8435,169,35,4,1,1,1,0,0
8436,169,36,4,1,1,1,0,0
8437,169,37,8,2,1,1,0,0
8438,169,38,4,1,1,1,0,0
8439,169,39,4,1,1,1,-1,0
8440,169,40,6,2,0,1,0,0
8441,169,41,6,2,0,1,1,0
8442,169,42,8,2,1,1,0,0
8443,169,43,8,2,1,1,-1,-1
8444,169,44,5,2,0,0,1,0
8445,169,45,3,1,1,0,0,0
8446,169,46,3,1,1,0,0,0
8447,169,47,3,1,1,0,0,0
8448,169,48,7,2,1,0,0,0
8449,169,49,7,2,1,0,0,0
8450,169,50,7,2,1,0,0,0
8451,170,1,7,2,1,0,0,1
8452,170,2,8,2,1,1,0,0
8453,170,3,4,1,1,1,0,0
8454,170,4,8,2,1,1,0,0
8455,170,5,8,2,1,1,0,0
8456,170,6,4,1,1,1,0,-1
8457,170,7,7,2,1,0,-1,0
8458,170,8,1,1,0,0,0,0
8459,170,9,1,1,0,0,1,0
8460,170,10,3,1,1,0,0,1
8461,170,11,4,1,1,1,-1,-1
8462,170,12,5,2,0,0,1,0
8463,170,13,7,2,1,0,-1,0
8464,170,14,1,1,0,0,0,0
8465,170,15,1,1,0,0,0,1
8466,170,16,2,1,0,1,1,0
8467,170,17,8,2,1,1,-1,0
8468,170,18,2,1,0,1,0,0
8469,170,19,2,1,0,1,0,-1
8470,170,20,5,2,0,0,0,0
8471,170,21,1,1,0,0,0,1
8472,170,22,6,2,0,1,0,0
8473,170,23,6,2,0,1,0,0
8474,170,24,6,2,0,1,0,0
8475,170,25,2,1,0,1,1,0
8476,170,26,4,1,1,1,0,0
8477,170,27,8,2,1,1,0,0
8478,170,28,4,1,1,1,0,0
8479,170,29,4,1,1,1,-1,0
8480,170,30,2,1,0,1,0,0
8481,170,31,2,1,0,1,1,0
8482,170,32,4,1,1,1,0,0
8483,170,33,8,2,1,1,0,0
8484,170,34,8,2,1,1,-1,0
8485,170,35,6,2,0,1,0,-1
8486,170,36,5,2,0,0,1,0
8487,170,37,3,1,1,0,0,0
8488,170,38,3,1,1,0,0,0
8489,170,39,3,1,1,0,0,0
8490,170,40,3,1,1,0,0,0
8491,170,41,3,1,1,0,0,0
8492,170,42,7,2,1,0,0,0
8493,170,43,7,2,1,0,-1,0
8494,170,44,5,2,0,0,0,0
8495,170,45,1,1,0,0,0,0
8496,170,46,1,1,0,0,0,0
8497,170,47,1,1,0,0,1,0
8498,170,48,3,1,1,0,0,0
8499,170,49,7,2,1,0,-1,1
8500,170,50,2,1,0,1,0,0
8501,171,1,7,2,1,0,0,0
8502,171,2,3,1,1,0,0,0
8503,171,3,3,1,1,0,0,0
8504,171,4,3,1,1,0,0,0
8505,171,5,3,1,1,0,0,1
8506,171,6,4,1,1,1,0,0
8507,171,7,8,2,1,1,0,-1
8508,171,8,7,2,1,0,0,0
8509,171,9,3,1,1,0,0,0
8510,171,10,7,2,1,0,-1,1
8511,171,11,2,1,0,1,0,0
8512,171,12,2,1,0,1,1,0
8513,171,13,4,1,1,1,0,0
8514,171,14,4,1,1,1,0,0
8515,171,15,4,1,1,1,0,0
8516,171,16,8,2,1,1,-1,0
8517,171,17,6,2,0,1,1,0
8518,171,18,4,1,1,1,-1,0
8519,171,19,2,1,0,1,1,0
8520,171,20,4,1,1,1,0,-1
8521,171,21,3,1,1,0,0,0
8522,171,22,3,1,1,0,0,0
8523,171,23,3,1,1,0,0,1
8524,171,24,4,1,1,1,0,0
8525,171,25,4,1,1,1,0,0
8526,171,26,8,2,1,1,-1,0
8527,171,27,2,1,0,1,1,0
8528,171,28,8,2,1,1,0,0
8529,171,29,4,1,1,1,0,0
8530,171,30,4,1,1,1,0,0
8531,171,31,8,2,1,1,0,0
8532,171,32,4,1,1,1,0,0
8533,171,33,4,1,1,1,-1,0
8534,171,34,2,1,0,1,0,0
8535,171,35,6,2,0,1,1,0
8536,171,36,4,1,1,1,0,0
8537,171,37,8,2,1,1,0,-1
8538,171,38,7,2,1,0,0,0
8539,171,39,3,1,1,0,0,0
8540,171,40,3,1,1,0,0,0
8541,171,41,7,2,1,0,0,0
8542,171,42,7,2,1,0,0,0
8543,171,43,7,2,1,0,0,0
8544,171,44,3,1,1,0,0,0
8545,171,45,3,1,1,0,-1,1
8546,171,46,6,2,0,1,1,0
8547,171,47,8,2,1,1,-1,0
8548,171,48,6,2,0,1,0,-1
8549,171,49,5,2,0,0,0,0
8550,171,50,1,1,0,0,1,0
8551,172,1,7,2,1,0,-1,1
8552,172,2,6,2,0,1,1,-1
8553,172,3,7,2,1,0,0,1
8554,172,4,4,1,1,1,0,0
8555,172,5,8,2,1,1,-1,-1
8556,172,6,5,2,0,0,1,0
8557,172,7,7,2,1,0,0,0
8558,172,8,3,1,1,0,0,1
8559,172,9,4,1,1,1,0,0
8560,172,10,4,1,1,1,0,0
8561,172,11,8,2,1,1,0,0
8562,172,12,4,1,1,1,0,-1
8563,172,13,3,1,1,0,-1,0
8564,172,14,5,2,0,0,1,0
8565,172,15,7,2,1,0,0,0
8566,172,16,3,1,1,0,0,0
8567,172,17,3,1,1,0,0,0
8568,172,18,7,2,1,0,0,0
8569,172,19,7,2,1,0,-1,0
8570,172,20,5,2,0,0,0,1
8571,172,21,6,2,0,1,0,0
8572,172,22,6,2,0,1,0,-1
8573,172,23,1,1,0,0,0,1
8574,172,24,2,1,0,1,1,0
8575,172,25,8,2,1,1,-1,0
8576,172,26,2,1,0,1,1,0
8577,172,27,4,1,1,1,0,0
8578,172,28,8,2,1,1,0,-1
8579,172,29,3,1,1,0,-1,0
8580,172,30,1,1,0,0,1,0
8581,172,31,7,2,1,0,0,0
8582,172,32,7,2,1,0,-1,0
8583,172,33,5,2,0,0,0,0
8584,172,34,5,2,0,0,1,0
8585,172,35,7,2,1,0,0,1
8586,172,36,8,2,1,1,0,0
8587,172,37,8,2,1,1,0,-1
8588,172,38,3,1,1,0,-1,1
8589,172,39,6,2,0,1,0,0
8590,172,40,6,2,0,1,1,0
8591,172,41,8,2,1,1,0,-1
8592,172,42,3,1,1,0,0,1
8593,172,43,8,2,1,1,-1,0
8594,172,44,2,1,0,1,0,0
8595,172,45,2,1,0,1,1,0
8596,172,46,8,2,1,1,0,-1
8597,172,47,3,1,1,0,0,0
8598,172,48,3,1,1,0,0,0
8599,172,49,3,1,1,0,0,0
8600,172,50,3,1,1,0,0,1
8601,173,1,6,2,0,1,1,-1
8602,173,2,7,2,1,0,0,0
8603,173,3,7,2,1,0,0,0
8604,173,4,7,2,1,0,0,0
8605,173,5,7,2,1,0,0,0
8606,173,6,7,2,1,0,0,0
8607,173,7,3,1,1,0,0,1
8608,173,8,4,1,1,1,0,0
8609,173,9,4,1,1,1,0,0
8610,173,10,8,2,1,1,0,0
8611,173,11,8,2,1,1,0,0
8612,173,12,4,1,1,1,0,-1
8613,173,13,3,1,1,0,0,0
8614,173,14,3,1,1,0,0,1
8615,173,15,4,1,1,1,0,0
8616,173,16,8,2,1,1,0,-1
8617,173,17,7,2,1,0,0,0
8618,173,18,7,2,1,0,0,1
8619,173,19,8,2,1,1,0,0
8620,173,20,4,1,1,1,0,0
8621,173,21,8,2,1,1,-1,0
8622,173,22,6,2,0,1,0,0
8623,173,23,2,1,0,1,0,0
8624,173,24,2,1,0,1,1,0
8625,173,25,4,1,1,1,0,-1
8626,173,26,3,1,1,0,0,1
8627,173,27,4,1,1,1,0,-1
8628,173,28,3,1,1,0,0,0
8629,173,29,3,1,1,0,0,0
8630,173,30,3,1,1,0,0,0
8631,173,31,7,2,1,0,0,0
8632,173,32,3,1,1,0,0,0
8633,173,33,7,2,1,0,0,0
8634,173,34,7,2,1,0,-1,0
8635,173,35,5,2,0,0,0,0
8636,173,36,5,2,0,0,1,0
8637,173,37,7,2,1,0,-1,0
8638,173,38,1,1,0,0,0,0
8639,173,39,5,2,0,0,0,0
8640,173,40,5,2,0,0,0,1
8641,173,41,2,1,0,1,0,0
8642,173,42,2,1,0,1,0,0
8643,173,43,6,2,0,1,0,0
8644,173,44,2,1,0,1,1,0
8645,173,45,4,1,1,1,0,0
8646,173,46,8,2,1,1,0,0
8647,173,47,4,1,1,1,0,-1
8648,173,48,3,1,1,0,0,0
8649,173,49,3,1,1,0,0,0
8650,173,50,7,2,1,0,-1,0
8651,174,1,6,2,0,1,0,-1
8652,174,2,1,1,0,0,0,0
8653,174,3,5,2,0,0,1,0
8654,174,4,3,1,1,0,0,0
8655,174,5,3,1,1,0,0,1
8656,174,6,4,1,1,1,0,-1
8657,174,7,3,1,1,0,-1,0
8658,174,8,1,1,0,0,0,0
8659,174,9,1,1,0,0,0,0
8660,174,10,5,2,0,0,0,0
8661,174,11,5,2,0,0,1,0
8662,174,12,3,1,1,0,0,0
8663,174,13,3,1,1,0,0,0
8664,174,14,3,1,1,0,0,1
8665,174,15,4,1,1,1,0,0
8666,174,16,4,1,1,1,-1,0
8667,174,17,2,1,0,1,0,0
8668,174,18,2,1,0,1,0,0
8669,174,19,6,2,0,1,1,0
8670,174,20,8,2,1,1,0,-1
8671,174,21,7,2,1,0,0,0
8672,174,22,3,1,1,0,0,0
8673,174,23,3,1,1,0,-1,0
8674,174,24,5,2,0,0,1,1
8675,174,25,8,2,1,1,0,0
8676,174,26,8,2,1,1,0,0
8677,174,27,4,1,1,1,0,0
8678,174,28,4,1,1,1,0,0
8679,174,29,4,1,1,1,0,0
8680,174,30,4,1,1,1,0,0
8681,174,31,4,1,1,1,0,0
8682,174,32,8,2,1,1,0,0
8683,174,33,8,2,1,1,0,-1
8684,174,34,3,1,1,0,0,1
8685,174,35,4,1,1,1,-1,0
8686,174,36,2,1,0,1,0,0
8687,174,37,2,1,0,1,0,0
8688,174,38,6,2,0,1,0,0
8689,174,39,6,2,0,1,0,0
8690,174,40,6,2,0,1,1,-1
8691,174,41,3,1,1,0,0,1
8692,174,42,4,1,1,1,-1,0
8693,174,43,2,1,0,1,1,0
8694,174,44,8,2,1,1,-1,0
8695,174,45,6,2,0,1,0,0
8696,174,46,6,2,0,1,1,-1
8697,174,47,7,2,1,0,0,1
8698,174,48,8,2,1,1,0,0
8699,174,49,8,2,1,1,0,-1
8700,174,50,7,2,1,0,-1,0
8701,175,1,6,2,0,1,0,0
8702,175,2,6,2,0,1,0,0
8703,175,3,6,2,0,1,0,0
8704,175,4,6,2,0,1,0,0
8705,175,5,6,2,0,1,0,0
8706,175,6,6,2,0,1,0,-1
8707,175,7,5,2,0,0,1,0
8708,175,8,3,1,1,0,0,0
8709,175,9,3,1,1,0,0,1
8710,175,10,8,2,1,1,0,0
8711,175,11,4,1,1,1,-1,0
8712,175,12,2,1,0,1,1,0
8713,175,13,4,1,1,1,0,0
8714,175,14,4,1,1,1,0,0
8715,175,15,8,2,1,1,0,-1
8716,175,16,7,2,1,0,0,0
8717,175,17,3,1,1,0,0,0
8718,175,18,3,1,1,0,0,0
8719,175,19,7,2,1,0,0,0
8720,175,20,7,2,1,0,0,0
8721,175,21,7,2,1,0,0,1
8722,175,22,4,1,1,1,0,0
8723,175,23,4,1,1,1,0,-1
8724,175,24,3,1,1,0,0,1
8725,175,25,4,1,1,1,0,-1
8726,175,26,3,1,1,0,0,0
8727,175,27,3,1,1,0,0,1
8728,175,28,4,1,1,1,0,0
8729,175,29,4,1,1,1,0,0
8730,175,30,4,1,1,1,0,0
8731,175,31,4,1,1,1,0,0
8732,175,32,8,2,1,1,0,0
8733,175,33,8,2,1,1,0,-1
8734,175,34,7,2,1,0,0,0
8735,175,35,3,1,1,0,0,1
8736,175,36,4,1,1,1,0,0
8737,175,37,8,2,1,1,-1,0
8738,175,38,6,2,0,1,0,0
8739,175,39,6,2,0,1,0,0
8740,175,40,6,2,0,1,0,-1
8741,175,41,5,2,0,0,1,0
8742,175,42,3,1,1,0,0,1
8743,175,43,4,1,1,1,0,0
8744,175,44,4,1,1,1,0,0
8745,175,45,8,2,1,1,0,-1
8746,175,46,3,1,1,0,0,0
8747,175,47,3,1,1,0,-1,0
8748,175,48,1,1,0,0,0,0
8749,175,49,5,2,0,0,0,1
8750,175,50,6,2,0,1,1,0
8751,176,1,4,1,1,1,0,0
8752,176,2,4,1,1,1,0,0
8753,176,3,4,1,1,1,0,0
8754,176,4,4,1,1,1,0,0
8755,176,5,4,1,1,1,0,-1
8756,176,6,3,1,1,0,0,0
8757,176,7,3,1,1,0,0,0
8758,176,8,3,1,1,0,0,0
8759,176,9,3,1,1,0,0,0
8760,176,10,3,1,1,0,0,0
8761,176,11,3,1,1,0,0,1
8762,176,12,4,1,1,1,0,0
8763,176,13,4,1,1,1,0,0
8764,176,14,4,1,1,1,0,0
8765,176,15,8,2,1,1,0,0
8766,176,16,8,2,1,1,0,0
8767,176,17,8,2,1,1,0,0
8768,176,18,4,1,1,1,0,0
8769,176,19,8,2,1,1,0,0
8770,176,20,4,1,1,1,0,0
8771,176,21,4,1,1,1,0,-1
8772,176,22,3,1,1,0,0,0
8773,176,23,7,2,1,0,-1,0
8774,176,24,5,2,0,0,0,1
8775,176,25,6,2,0,1,1,0
8776,176,26,4,1,1,1,0,0
8777,176,27,4,1,1,1,-1,0
8778,176,28,6,2,0,1,1,0
8779,176,29,8,2,1,1,-1,-1
8780,176,30,5,2,0,0,1,1
8781,176,31,8,2,1,1,-1,0
8782,176,32,6,2,0,1,1,-1
8783,176,33,3,1,1,0,-1,0
8784,176,34,5,2,0,0,0,1
8785,176,35,2,1,0,1,0,0
8786,176,36,2,1,0,1,1,0
8787,176,37,4,1,1,1,-1,0
8788,176,38,6,2,0,1,1,0
8789,176,39,8,2,1,1,0,0
8790,176,40,4,1,1,1,0,0
8791,176,41,4,1,1,1,0,0
8792,176,42,4,1,1,1,0,0
8793,176,43,4,1,1,1,0,0
8794,176,44,8,2,1,1,0,0
8795,176,45,8,2,1,1,0,-1
8796,176,46,7,2,1,0,-1,1
8797,176,47,6,2,0,1,1,-1
8798,176,48,3,1,1,0,0,0
8799,176,49,3,1,1,0,0,0
8800,176,50,3,1,1,0,0,0
8801,177,1,3,1,1,0,0,1
8802,177,2,8,2,1,1,-1,0
8803,177,3,2,1,0,1,0,-1
8804,177,4,5,2,0,0,0,0
8805,177,5,5,2,0,0,0,1
8806,177,6,6,2,0,1,0,0
8807,177,7,6,2,0,1,0,-1
8808,177,8,1,1,0,0,1,1
8809,177,9,4,1,1,1,0,-1
8810,177,10,7,2,1,0,-1,0
8811,177,11,5,2,0,0,0,1
8812,177,12,2,1,0,1,1,0
8813,177,13,8,2,1,1,0,0
8814,177,14,8,2,1,1,-1,0
8815,177,15,2,1,0,1,0,0
8816,177,16,2,1,0,1,0,0
8817,177,17,2,1,0,1,0,0
8818,177,18,6,2,0,1,0,0
8819,177,19,6,2,0,1,0,0
8820,177,20,6,2,0,1,0,0
8821,177,21,6,2,0,1,1,0
8822,177,22,8,2,1,1,0,0
8823,177,23,8,2,1,1,-1,0
8824,177,24,6,2,0,1,1,-1
8825,177,25,7,2,1,0,-1,0
8826,177,26,5,2,0,0,0,0
8827,177,27,1,1,0,0,0,0
8828,177,28,5,2,0,0,1,0
8829,177,29,3,1,1,0,0,0
8830,177,30,3,1,1,0,0,0
8831,177,31,3,1,1,0,0,0
8832,177,32,3,1,1,0,0,0
8833,177,33,3,1,1,0,0,0
8834,177,34,3,1,1,0,0,0
8835,177,35,3,1,1,0,0,0
8836,177,36,3,1,1,0,0,1
8837,177,37,8,2,1,1,-1,0
8838,177,38,6,2,0,1,1,0
8839,177,39,4,1,1,1,0,0
8840,177,40,4,1,1,1,0,0
8841,177,41,4,1,1,1,0,-1
8842,177,42,7,2,1,0,0,1
8843,177,43,8,2,1,1,-1,0
8844,177,44,6,2,0,1,0,0
8845,177,45,6,2,0,1,0,0
8846,177,46,6,2,0,1,0,-1
8847,177,47,5,2,0,0,0,1
8848,177,48,6,2,0,1,0,0
8849,177,49,6,2,0,1,1,0
8850,177,50,4,1,1,1,0,0
8851,178,1,8,2,1,1,-1,0
8852,178,2,6,2,0,1,0,-1
8853,178,3,5,2,0,0,0,0
8854,178,4,1,1,0,0,0,0
8855,178,5,1,1,0,0,1,0
8856,178,6,3,1,1,0,0,0
8857,178,7,3,1,1,0,0,0
8858,178,8,3,1,1,0,0,1
8859,178,9,4,1,1,1,0,0
8860,178,10,4,1,1,1,-1,0
8861,178,11,2,1,0,1,0,0
8862,178,12,6,2,0,1,0,0
8863,178,13,6,2,0,1,0,0
8864,178,14,2,1,0,1,0,-1
8865,178,15,1,1,0,0,0,0
8866,178,16,1,1,0,0,0,0
8867,178,17,1,1,0,0,1,0
8868,178,18,7,2,1,0,0,0
8869,178,19,7,2,1,0,0,0
8870,178,20,7,2,1,0,-1,0
8871,178,21,1,1,0,0,1,1
8872,178,22,4,1,1,1,-1,-1
8873,178,23,1,1,0,0,0,0
8874,178,24,5,2,0,0,0,1
8875,178,25,6,2,0,1,0,0
8876,178,26,2,1,0,1,0,0
8877,178,27,2,1,0,1,0,0
8878,178,28,6,2,0,1,0,0
8879,178,29,6,2,0,1,0,0
8880,178,30,2,1,0,1,0,0
8881,178,31,2,1,0,1,0,0
8882,178,32,6,2,0,1,0,-1
8883,178,33,1,1,0,0,0,0
8884,178,34,1,1,0,0,0,0
8885,178,35,1,1,0,0,0,0
8886,178,36,1,1,0,0,1,1
8887,178,37,4,1,1,1,0,0
8888,178,38,4,1,1,1,0,-1
8889,178,39,7,2,1,0,0,0
8890,178,40,7,2,1,0,0,1
8891,178,41,4,1,1,1,0,-1
8892,178,42,3,1,1,0,0,0
8893,178,43,7,2,1,0,-1,0
8894,178,44,1,1,0,0,0,0
8895,178,45,5,2,0,0,1,0
8896,178,46,3,1,1,0,0,1
8897,178,47,4,1,1,1,0,0
8898,178,48,4,1,1,1,0,-1
8899,178,49,3,1,1,0,0,0
8900,178,50,3,1,1,0,0,1
8901,179,1,5,2,0,0,1,0
8902,179,2,7,2,1,0,-1,0
8903,179,3,1,1,0,0,1,0
8904,179,4,7,2,1,0,-1,0
8905,179,5,5,2,0,0,0,0
8906,179,6,5,2,0,0,0,0
8907,179,7,5,2,0,0,1,1
8908,179,8,4,1,1,1,0,-1
8909,179,9,3,1,1,0,0,0
8910,179,10,3,1,1,0,-1,0
8911,179,11,1,1,0,0,0,0
8912,179,12,5,2,0,0,0,1
8913,179,13,2,1,0,1,1,-1
8914,179,14,3,1,1,0,0,0
8915,179,15,3,1,1,0,0,0
8916,179,16,3,1,1,0,-1,0
8917,179,17,5,2,0,0,0,0
8918,179,18,5,2,0,0,0,0
8919,179,19,5,2,0,0,1,1
8920,179,20,4,1,1,1,0,0
8921,179,21,4,1,1,1,0,0
8922,179,22,4,1,1,1,0,0
8923,179,23,4,1,1,1,0,0
8924,179,24,8,2,1,1,-1,0
8925,179,25,6,2,0,1,1,0
8926,179,26,8,2,1,1,-1,0
8927,179,27,2,1,0,1,1,0
8928,179,28,4,1,1,1,0,0
8929,179,29,4,1,1,1,0,-1
8930,179,30,3,1,1,0,0,0
8931,179,31,3,1,1,0,0,0
8932,179,32,3,1,1,0,0,0
8933,179,33,7,2,1,0,0,0
8934,179,34,3,1,1,0,0,1
8935,179,35,4,1,1,1,0,-1
8936,179,36,7,2,1,0,0,0
8937,179,37,7,2,1,0,0,0
8938,179,38,7,2,1,0,0,0
8939,179,39,7,2,1,0,0,0
8940,179,40,7,2,1,0,-1,0
8941,179,41,5,2,0,0,1,0
8942,179,42,3,1,1,0,0,0
8943,179,43,7,2,1,0,0,1
8944,179,44,4,1,1,1,0,0
8945,179,45,4,1,1,1,-1,-1
8946,179,46,1,1,0,0,1,0
8947,179,47,7,2,1,0,-1,0
8948,179,48,5,2,0,0,1,1
8949,179,49,4,1,1,1,0,0
8950,179,50,4,1,1,1,-1,0
8951,180,1,4,1,1,1,0,0
8952,180,2,4,1,1,1,0,0
8953,180,3,4,1,1,1,0,0
8954,180,4,4,1,1,1,0,0
8955,180,5,8,2,1,1,0,-1
8956,180,6,7,2,1,0,0,0
8957,180,7,3,1,1,0,-1,0
8958,180,8,1,1,0,0,1,0
8959,180,9,7,2,1,0,-1,0
8960,180,10,1,1,0,0,0,0
8961,180,11,5,2,0,0,0,0
8962,180,12,1,1,0,0,1,1
8963,180,13,4,1,1,1,-1,-1
8964,180,14,1,1,0,0,0,0
8965,180,15,1,1,0,0,1,0
8966,180,16,7,2,1,0,0,0
8967,180,17,3,1,1,0,0,0
8968,180,18,3,1,1,0,-1,0
8969,180,19,1,1,0,0,0,0
8970,180,20,1,1,0,0,0,0
8971,180,21,5,2,0,0,1,0
8972,180,22,7,2,1,0,0,1
8973,180,23,8,2,1,1,-1,0
8974,180,24,2,1,0,1,0,0
8975,180,25,2,1,0,1,0,0
8976,180,26,2,1,0,1,0,0
8977,180,27,6,2,0,1,0,0
8978,180,28,2,1,0,1,0,0
8979,180,29,6,2,0,1,0,0
8980,180,30,6,2,0,1,1,-1
8981,180,31,7,2,1,0,0,0
8982,180,32,3,1,1,0,0,1
8983,180,33,8,2,1,1,0,0
8984,180,34,8,2,1,1,0,0
8985,180,35,8,2,1,1,0,0
8986,180,36,4,1,1,1,0,0
8987,180,37,4,1,1,1,0,0
8988,180,38,8,2,1,1,0,0
8989,180,39,8,2,1,1,0,0
8990,180,40,4,1,1,1,-1,0
8991,180,41,2,1,0,1,0,0
8992,180,42,2,1,0,1,0,0
8993,180,43,6,2,0,1,0,0
8994,180,44,6,2,0,1,1,0
8995,180,45,4,1,1,1,0,0
8996,180,46,4,1,1,1,-1,0
8997,180,47,6,2,0,1,0,0
8998,180,48,2,1,0,1,1,0
8999,180,49,8,2,1,1,-1,0
9000,180,50,6,2,0,1,1,0
9001,181,1,5,2,0,0,0,0
9002,181,2,5,2,0,0,0,1
9003,181,3,6,2,0,1,0,0
9004,181,4,6,2,0,1,1,0
9005,181,5,8,2,1,1,0,0
9006,181,6,8,2,1,1,0,-1
9007,181,7,7,2,1,0,0,0
9008,181,8,7,2,1,0,0,0
9009,181,9,7,2,1,0,0,0
9010,181,10,7,2,1,0,0,0
9011,181,11,3,1,1,0,0,0
9012,181,12,3,1,1,0,0,0
9013,181,13,3,1,1,0,0,0
9014,181,14,7,2,1,0,0,0
9015,181,15,3,1,1,0,0,0
9016,181,16,7,2,1,0,0,0
9017,181,17,7,2,1,0,0,1
9018,181,18,8,2,1,1,0,-1
9019,181,19,7,2,1,0,0,0
9020,181,20,7,2,1,0,0,0
9021,181,21,3,1,1,0,0,1
9022,181,22,4,1,1,1,0,0
9023,181,23,4,1,1,1,0,0
9024,181,24,8,2,1,1,0,0
9025,181,25,8,2,1,1,0,0
9026,181,26,4,1,1,1,0,0
9027,181,27,4,1,1,1,-1,0
9028,181,28,2,1,0,1,0,0
9029,181,29,6,2,0,1,0,0
9030,181,30,2,1,0,1,0,0
9031,181,31,2,1,0,1,0,0
9032,181,32,6,2,0,1,0,0
9033,181,33,2,1,0,1,0,0
9034,181,34,2,1,0,1,0,-1
9035,181,35,5,2,0,0,0,0
9036,181,36,5,2,0,0,1,1
9037,181,37,8,2,1,1,0,-1
9038,181,38,7,2,1,0,0,0
9039,181,39,7,2,1,0,0,1
9040,181,40,8,2,1,1,0,0
9041,181,41,4,1,1,1,0,0
9042,181,42,4,1,1,1,0,0
9043,181,43,8,2,1,1,0,0
9044,181,44,8,2,1,1,0,-1
9045,181,45,7,2,1,0,0,1
9046,181,46,4,1,1,1,0,-1
9047,181,47,3,1,1,0,0,0
9048,181,48,3,1,1,0,0,0
9049,181,49,3,1,1,0,-1,0
9050,181,50,1,1,0,0,0,0
9051,182,1,7,2,1,0,0,0
9052,182,2,7,2,1,0,0,0
9053,182,3,3,1,1,0,0,0
9054,182,4,7,2,1,0,0,0
9055,182,5,7,2,1,0,0,0
9056,182,6,7,2,1,0,0,1
9057,182,7,4,1,1,1,0,0
9058,182,8,4,1,1,1,0,0
9059,182,9,4,1,1,1,0,0
9060,182,10,8,2,1,1,0,0
9061,182,11,4,1,1,1,0,0
9062,182,12,4,1,1,1,0,0
9063,182,13,4,1,1,1,0,0
9064,182,14,4,1,1,1,0,0
9065,182,15,4,1,1,1,0,-1
9066,182,16,3,1,1,0,0,0
9067,182,17,3,1,1,0,0,0
9068,182,18,3,1,1,0,0,0
9069,182,19,3,1,1,0,-1,1
9070,182,20,2,1,0,1,1,0
9071,182,21,4,1,1,1,-1,0
9072,182,22,2,1,0,1,0,0
9073,182,23,2,1,0,1,0,-1
9074,182,24,5,2,0,0,0,1
9075,182,25,6,2,0,1,1,0
